CICLO,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,EJERCIDO_MPD
2013,15,"Desarrollo Agrario, Territorial y Urbano",L,Obligaciones de cumplimiento de resolución jurisdiccional,164.77828175
2013,15,"Desarrollo Agrario, Territorial y Urbano",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,461.11767633999995
2013,15,"Desarrollo Agrario, Territorial y Urbano",O,Apoyo a la función pública y al mejoramiento de la gestión,50.26299308
2013,15,"Desarrollo Agrario, Territorial y Urbano",P,"Planeación, seguimiento y evaluación de políticas públicas",1238.46349311
2013,15,"Desarrollo Agrario, Territorial y Urbano",R,Específicos,98.29418006
2013,15,"Desarrollo Agrario, Territorial y Urbano",S,Sujetos a Reglas de Operación,17273.94518016
2013,15,"Desarrollo Agrario, Territorial y Urbano",U,Otros Subsidios,579.70625244
2013,16,Medio Ambiente y Recursos Naturales,E,Prestación de Servicios Públicos,5435.53625888
2013,16,Medio Ambiente y Recursos Naturales,G,Regulación y supervisión,7324.99373285
2013,16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversión,12615.39813868
2013,16,Medio Ambiente y Recursos Naturales,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2481.78385829
2013,16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,488.63849667
2013,16,Medio Ambiente y Recursos Naturales,O,Apoyo a la función pública y al mejoramiento de la gestión,131.83005413
2013,16,Medio Ambiente y Recursos Naturales,P,"Planeación, seguimiento y evaluación de políticas públicas",379.34741687
2013,16,Medio Ambiente y Recursos Naturales,R,Específicos,2400.9989141
2013,16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operación,16920.53288731
2013,16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,8309.169066550001
2013,17,Procuraduría General de la República,E,Prestación de Servicios Públicos,13888.547367460002
2013,17,Procuraduría General de la República,K,Proyectos de Inversión,129.52254227
2013,17,Procuraduría General de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1116.41585083
2013,17,Procuraduría General de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,66.31973936
2013,17,Procuraduría General de la República,R,Específicos,20.23851673
2013,18,Energía,B,Provisión de Bienes Públicos,65e3
2013,18,Energía,E,Prestación de Servicios Públicos,32250.41980979
2013,18,Energía,F,Promoción y fomento,20.258059449999998
2013,18,Energía,G,Regulación y supervisión,432.08341895999996
2013,18,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,252.49797003
2013,18,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,41.11632097
2013,18,Energía,P,"Planeación, seguimiento y evaluación de políticas públicas",919.38472051
2013,18,Energía,R,Específicos,4306.15105175
2013,19,Aportaciones a Seguridad Social,J,Pensiones y jubilaciones,330066.45837259
2013,19,Aportaciones a Seguridad Social,R,Específicos,16284.188462979999
2013,19,Aportaciones a Seguridad Social,S,Sujetos a Reglas de Operación,8800
2013,19,Aportaciones a Seguridad Social,T,Aportaciones a la seguridad social,81281.46724
2013,19,Aportaciones a Seguridad Social,U,Otros Subsidios,295.6416866
2013,20,Desarrollo Social,B,Provisión de Bienes Públicos,1687.1
2013,20,Desarrollo Social,E,Prestación de Servicios Públicos,542.90498968
2013,20,Desarrollo Social,F,Promoción y fomento,40.477337399999996
2013,20,Desarrollo Social,K,Proyectos de Inversión,4.87309946
2013,20,Desarrollo Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2421.2180810699997
2013,20,Desarrollo Social,O,Apoyo a la función pública y al mejoramiento de la gestión,56.95905348
2013,20,Desarrollo Social,P,"Planeación, seguimiento y evaluación de políticas públicas",1364.2510183900001
2013,20,Desarrollo Social,R,Específicos,15.860801960000002
2013,20,Desarrollo Social,S,Sujetos a Reglas de Operación,79221.62047974
2013,20,Desarrollo Social,U,Otros Subsidios,315.63553067000004
2013,21,Turismo,E,Prestación de Servicios Públicos,400.78248198
2013,21,Turismo,F,Promoción y fomento,3693.22162492
2013,21,Turismo,G,Regulación y supervisión,24.53452847
2013,21,Turismo,K,Proyectos de Inversión,749.61204489
2013,21,Turismo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,125.30062517
2013,21,Turismo,O,Apoyo a la función pública y al mejoramiento de la gestión,27.51937088
2013,21,Turismo,P,"Planeación, seguimiento y evaluación de políticas públicas",310.52399589
2013,21,Turismo,R,Específicos,10.287228769999999
2013,21,Turismo,U,Otros Subsidios,1416.4770525
2013,22,Instituto Federal Electoral,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2080.5229623
2013,22,Instituto Federal Electoral,O,Apoyo a la función pública y al mejoramiento de la gestión,116.77894354
2013,22,Instituto Federal Electoral,P,"Planeación, seguimiento y evaluación de políticas públicas",54.55673633
2013,22,Instituto Federal Electoral,R,Específicos,8677.29519328
2013,23,Provisiones Salariales y Económicas,N,Desastres Naturales,10504.607975
2013,23,Provisiones Salariales y Económicas,R,Específicos,9502.88647782
2013,23,Provisiones Salariales y Económicas,U,Otros Subsidios,65536.03402073
2013,23,Provisiones Salariales y Económicas,Y,Aportaciones a fondos de estabilización,37564.30304466
2013,24,Deuda Pública,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",266755.33931021
2013,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",E,Prestación de Servicios Públicos,34017.13499502
2013,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",I,Gasto Federalizado,0
2013,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,175.41708863999997
2013,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",O,Apoyo a la función pública y al mejoramiento de la gestión,34.72916434
2013,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",S,Sujetos a Reglas de Operación,29.983115939999998
2013,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",U,Otros Subsidios,188.45744335
2013,27,Función Pública,K,Proyectos de Inversión,92.74292790000001
2013,27,Función Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,99.22437704000001
2013,27,Función Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1337.77247307
2013,28,Participaciones a Entidades Federativas y Municipios,C,Participaciones a entidades federativas y municipios,532455.480577
2013,30,Adeudos de Ejercicios Fiscales Anteriores,H,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),15815.3074287
2013,31,Tribunales Agrarios,E,Prestación de Servicios Públicos,836.0321234099999
2013,31,Tribunales Agrarios,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,77.86727542
2013,31,Tribunales Agrarios,O,Apoyo a la función pública y al mejoramiento de la gestión,1.19555633
2013,32,Tribunal Federal de Justicia Fiscal y Administrativa,E,Prestación de Servicios Públicos,2057.19809224
2013,32,Tribunal Federal de Justicia Fiscal y Administrativa,K,Proyectos de Inversión,25.95373791
2013,32,Tribunal Federal de Justicia Fiscal y Administrativa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,66.69274049
2013,33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,527157.89992213
2013,34,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",13705.04874975
2013,35,Comisión Nacional de los Derechos Humanos,E,Prestación de Servicios Públicos,853.53694795
2013,35,Comisión Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,422.14689926
2013,35,Comisión Nacional de los Derechos Humanos,O,Apoyo a la función pública y al mejoramiento de la gestión,30.223149539999998
2013,35,Comisión Nacional de los Derechos Humanos,P,"Planeación, seguimiento y evaluación de políticas públicas",13.51910077
2013,35,Comisión Nacional de los Derechos Humanos,R,Específicos,39.587278850000004
2013,36,Seguridad Pública,E,Prestación de Servicios Públicos,0
2013,36,Seguridad Pública,K,Proyectos de Inversión,0
2013,36,Seguridad Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,0
2013,36,Seguridad Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,0
2013,36,Seguridad Pública,R,Específicos,0
2013,37,Consejería Jurídica del Ejecutivo Federal,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,25.412950919999997
2013,37,Consejería Jurídica del Ejecutivo Federal,O,Apoyo a la función pública y al mejoramiento de la gestión,6.30268842
2013,37,Consejería Jurídica del Ejecutivo Federal,P,"Planeación, seguimiento y evaluación de políticas públicas",91.89569183
2013,38,Consejo Nacional de Ciencia y Tecnología,E,Prestación de Servicios Públicos,4310.90802718
2013,38,Consejo Nacional de Ciencia y Tecnología,F,Promoción y fomento,2579.52464823
2013,38,Consejo Nacional de Ciencia y Tecnología,K,Proyectos de Inversión,775.71189796
2013,38,Consejo Nacional de Ciencia y Tecnología,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,650.12265929
2013,38,Consejo Nacional de Ciencia y Tecnología,O,Apoyo a la función pública y al mejoramiento de la gestión,55.17097631
2013,38,Consejo Nacional de Ciencia y Tecnología,P,"Planeación, seguimiento y evaluación de políticas públicas",451.12781401
2013,38,Consejo Nacional de Ciencia y Tecnología,S,Sujetos a Reglas de Operación,11839.65610811
2013,38,Consejo Nacional de Ciencia y Tecnología,U,Otros Subsidios,3569.80394989
2013,40,Información Nacional Estadística y Geográfica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,362.039179
2013,40,Información Nacional Estadística y Geográfica,O,Apoyo a la función pública y al mejoramiento de la gestión,64.165286
2013,40,Información Nacional Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",5745.499459
2013,41,Comisión Federal de Competencia Económica,G,Regulación y supervisión,72.94773488
2013,41,Comisión Federal de Competencia Económica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,5.51412855
2013,41,Comisión Federal de Competencia Económica,O,Apoyo a la función pública y al mejoramiento de la gestión,1.4126691100000002
2013,42,Instituto Nacional para la Evaluación de la Educación,E,Prestación de Servicios Públicos,38.422115049999995
2013,42,Instituto Nacional para la Evaluación de la Educación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,36.36474922
2013,42,Instituto Nacional para la Evaluación de la Educación,O,Apoyo a la función pública y al mejoramiento de la gestión,1.17712005
2013,43,Instituto Federal de Telecomunicaciones,G,Regulación y supervisión,122.46774951
2013,43,Instituto Federal de Telecomunicaciones,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,77.67414574
2013,43,Instituto Federal de Telecomunicaciones,O,Apoyo a la función pública y al mejoramiento de la gestión,2.24068415
2013,50,Instituto Mexicano del Seguro Social,E,Prestación de Servicios Públicos,174627.44158158998
2013,50,Instituto Mexicano del Seguro Social,J,Pensiones y jubilaciones,227875.78552669002
2013,50,Instituto Mexicano del Seguro Social,K,Proyectos de Inversión,3076.869669
2013,50,Instituto Mexicano del Seguro Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,38043.376405769995
2013,50,Instituto Mexicano del Seguro Social,O,Apoyo a la función pública y al mejoramiento de la gestión,248.19200236
2013,50,Instituto Mexicano del Seguro Social,W,Operaciones ajenas,-6646.98607669
2013,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,E,Prestación de Servicios Públicos,40130.038393
2013,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,J,Pensiones y jubilaciones,122907.677444
2013,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,K,Proyectos de Inversión,759.349124
2013,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,24835.513188
2013,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,O,Apoyo a la función pública y al mejoramiento de la gestión,181.084306
2013,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,W,Operaciones ajenas,587.400659
2013,52,Energía,B,Provisión de Bienes Públicos,66810.050497
2013,52,Energía,E,Prestación de Servicios Públicos,84427.698324
2013,52,Energía,J,Pensiones y jubilaciones,33263.877785
2013,52,Energía,K,Proyectos de Inversión,328571.755349
2013,52,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,9001.005145
2013,52,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,848.033012
2013,52,Energía,R,Específicos,4998.463075
2013,52,Energía,W,Operaciones ajenas,-7731.603322
2013,53,Energía,E,Prestación de Servicios Públicos,215280.906306
2013,53,Energía,F,Promoción y fomento,35.939243
2013,53,Energía,J,Pensiones y jubilaciones,22881.734875
2013,53,Energía,K,Proyectos de Inversión,32452.884339
2013,53,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,18288.936059
2013,53,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,277.941069
2013,53,Energía,P,"Planeación, seguimiento y evaluación de políticas públicas",3077.767839
2013,53,Energía,R,Específicos,52352.110034
2013,53,Energía,W,Operaciones ajenas,-8642.99648
2014,1,Poder Legislativo,K,Proyectos de Inversión,37.113568
2014,1,Poder Legislativo,R,Específicos,13240.544647
2014,2,Oficina de la Presidencia de la República,K,Proyectos de Inversión,55
2014,2,Oficina de la Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,75.78350137999999
2014,2,Oficina de la Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,21.1174486
2014,2,Oficina de la Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",3371.70458288
2014,2,Oficina de la Presidencia de la República,R,Específicos,1.97195017
2014,3,Poder Judicial,R,Específicos,48874.83223313
2014,4,Gobernación,E,Prestación de Servicios Públicos,54151.24207889
2014,4,Gobernación,K,Proyectos de Inversión,1623.75834016
2014,4,Gobernación,L,Obligaciones de cumplimiento de resolución jurisdiccional,253
2014,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2785.58084366
2014,4,Gobernación,N,Desastres Naturales,183.7568206
2014,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,143.54484772
2014,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",2835.86138698
2014,4,Gobernación,R,Específicos,4620.3675839
2014,4,Gobernación,U,Otros Subsidios,10687.82474096
2014,5,Relaciones Exteriores,E,Prestación de Servicios Públicos,2050.41411064
2014,5,Relaciones Exteriores,K,Proyectos de Inversión,151.0669465
2014,5,Relaciones Exteriores,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1462.36572429
2014,5,Relaciones Exteriores,O,Apoyo a la función pública y al mejoramiento de la gestión,16.033446039999998
2014,5,Relaciones Exteriores,P,"Planeación, seguimiento y evaluación de políticas públicas",4220.54029628
2014,5,Relaciones Exteriores,R,Específicos,1406.0554541200001
2014,6,Hacienda y Crédito Público,B,Provisión de Bienes Públicos,322.05540834000004
2014,6,Hacienda y Crédito Público,E,Prestación de Servicios Públicos,21651.71096149
2014,6,Hacienda y Crédito Público,F,Promoción y fomento,4819.90796399
2014,6,Hacienda y Crédito Público,G,Regulación y supervisión,2394.87244227
2014,6,Hacienda y Crédito Público,K,Proyectos de Inversión,49.66286729
2014,6,Hacienda y Crédito Público,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3006.94516794
2014,6,Hacienda y Crédito Público,O,Apoyo a la función pública y al mejoramiento de la gestión,324.48545595
2014,6,Hacienda y Crédito Público,P,"Planeación, seguimiento y evaluación de políticas públicas",5014.22545367
2014,6,Hacienda y Crédito Público,R,Específicos,936.32488285
2014,6,Hacienda y Crédito Público,S,Sujetos a Reglas de Operación,11478.786421719999
2014,6,Hacienda y Crédito Público,U,Otros Subsidios,281.60627918
2014,7,Defensa Nacional,A,Funciones de las Fuerzas Armadas,58095.37979885
2014,7,Defensa Nacional,K,Proyectos de Inversión,2289.37919676
2014,7,Defensa Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,5698.54463291
2014,7,Defensa Nacional,R,Específicos,695.65733561
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E,Prestación de Servicios Públicos,5126.78643362
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",F,Promoción y fomento,15.402843769999999
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",G,Regulación y supervisión,1781.93038351
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",K,Proyectos de Inversión,377.35497743999997
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",L,Obligaciones de cumplimiento de resolución jurisdiccional,25.56678667
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1866.9653468
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",O,Apoyo a la función pública y al mejoramiento de la gestión,125.71761023
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",P,"Planeación, seguimiento y evaluación de políticas públicas",3849.17951675
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",R,Específicos,219.79303369
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",S,Sujetos a Reglas de Operación,67866.47600656
2014,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U,Otros Subsidios,2471.79988654
2014,9,Comunicaciones y Transportes,E,Prestación de Servicios Públicos,6964.98577043
2014,9,Comunicaciones y Transportes,G,Regulación y supervisión,12174.05820436
2014,9,Comunicaciones y Transportes,K,Proyectos de Inversión,71661.42091153
2014,9,Comunicaciones y Transportes,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2606.31282814
2014,9,Comunicaciones y Transportes,O,Apoyo a la función pública y al mejoramiento de la gestión,71.5166881
2014,9,Comunicaciones y Transportes,P,"Planeación, seguimiento y evaluación de políticas públicas",6909.47468343
2014,9,Comunicaciones y Transportes,R,Específicos,26.55247641
2014,9,Comunicaciones y Transportes,S,Sujetos a Reglas de Operación,1791.1030526
2014,9,Comunicaciones y Transportes,U,Otros Subsidios,2509.03689742
2014,10,Economía,B,Provisión de Bienes Públicos,389.59923624
2014,10,Economía,E,Prestación de Servicios Públicos,1069.49530337
2014,10,Economía,F,Promoción y fomento,1230.05144099
2014,10,Economía,G,Regulación y supervisión,566.95088949
2014,10,Economía,K,Proyectos de Inversión,56.769644840000005
2014,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,514.88106002
2014,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,92.19010678000001
2014,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",2146.72844863
2014,10,Economía,R,Específicos,442.11949941
2014,10,Economía,S,Sujetos a Reglas de Operación,13961.73703981
2014,10,Economía,U,Otros Subsidios,625.90053814
2014,11,Educación Pública,B,Provisión de Bienes Públicos,2890.00992563
2014,11,Educación Pública,E,Prestación de Servicios Públicos,113086.57840056
2014,11,Educación Pública,G,Regulación y supervisión,541.1940272200001
2014,11,Educación Pública,K,Proyectos de Inversión,2946.72127798
2014,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,7534.458839989999
2014,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,383.20018599
2014,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",2087.28379826
2014,11,Educación Pública,R,Específicos,3131.10101415
2014,11,Educación Pública,S,Sujetos a Reglas de Operación,62059.024508
2014,11,Educación Pública,U,Otros Subsidios,124512.68719603999
2014,12,Salud,E,Prestación de Servicios Públicos,29666.957893939998
2014,12,Salud,G,Regulación y supervisión,1105.46706317
2014,12,Salud,K,Proyectos de Inversión,929.7579482699999
2014,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3283.4277141999996
2014,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,187.50557627
2014,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",3201.23715858
2014,12,Salud,R,Específicos,394.41803388
2014,12,Salud,S,Sujetos a Reglas de Operación,8906.29646075
2014,12,Salud,U,Otros Subsidios,73152.72839291999
2014,13,Marina,A,Funciones de las Fuerzas Armadas,25253.33382531
2014,13,Marina,K,Proyectos de Inversión,756.7424615399999
2014,13,Marina,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,916.92580126
2014,13,Marina,R,Específicos,125.41954391999998
2014,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,2137.37660629
2014,14,Trabajo y Previsión Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,330.81156423000004
2014,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,29.05201039
2014,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",760.32793611
2014,14,Trabajo y Previsión Social,R,Específicos,103.71155041
2014,14,Trabajo y Previsión Social,S,Sujetos a Reglas de Operación,1655.97651696
2014,14,Trabajo y Previsión Social,U,Otros Subsidios,50.87940629
2014,15,"Desarrollo Agrario, Territorial y Urbano",E,Prestación de Servicios Públicos,1405.0744003599998
2014,15,"Desarrollo Agrario, Territorial y Urbano",F,Promoción y fomento,224.49421072
2014,15,"Desarrollo Agrario, Territorial y Urbano",G,Regulación y supervisión,38.45370689
2014,15,"Desarrollo Agrario, Territorial y Urbano",L,Obligaciones de cumplimiento de resolución jurisdiccional,802.54722986
2014,15,"Desarrollo Agrario, Territorial y Urbano",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,376.57034187
2014,15,"Desarrollo Agrario, Territorial y Urbano",O,Apoyo a la función pública y al mejoramiento de la gestión,56.394642929999996
2014,15,"Desarrollo Agrario, Territorial y Urbano",P,"Planeación, seguimiento y evaluación de políticas públicas",1507.44267354
2014,15,"Desarrollo Agrario, Territorial y Urbano",R,Específicos,49.29505435
2014,15,"Desarrollo Agrario, Territorial y Urbano",S,Sujetos a Reglas de Operación,20297.650579690002
2014,15,"Desarrollo Agrario, Territorial y Urbano",U,Otros Subsidios,1073.60541287
2014,16,Medio Ambiente y Recursos Naturales,E,Prestación de Servicios Públicos,5891.08269236
2014,16,Medio Ambiente y Recursos Naturales,F,Promoción y fomento,0
2014,16,Medio Ambiente y Recursos Naturales,G,Regulación y supervisión,7803.95020397
2014,16,Medio Ambiente y Recursos Naturales,K,Proyectos de Inversión,14447.57150765
2014,16,Medio Ambiente y Recursos Naturales,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2570.57282617
2014,16,Medio Ambiente y Recursos Naturales,N,Desastres Naturales,1612.6724373299999
2014,16,Medio Ambiente y Recursos Naturales,O,Apoyo a la función pública y al mejoramiento de la gestión,140.14083034
2014,16,Medio Ambiente y Recursos Naturales,P,"Planeación, seguimiento y evaluación de políticas públicas",564.9496678099999
2014,16,Medio Ambiente y Recursos Naturales,R,Específicos,711.87120588
2014,16,Medio Ambiente y Recursos Naturales,S,Sujetos a Reglas de Operación,18253.876701290003
2014,16,Medio Ambiente y Recursos Naturales,U,Otros Subsidios,11354.452043399999
2014,17,Procuraduría General de la República,E,Prestación de Servicios Públicos,13086.4289801
2014,17,Procuraduría General de la República,K,Proyectos de Inversión,468.6714905
2014,17,Procuraduría General de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1919.7344417000002
2014,17,Procuraduría General de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,68.93909159
2014,17,Procuraduría General de la República,R,Específicos,27.17041293
2014,18,Energía,B,Provisión de Bienes Públicos,2e4
2014,18,Energía,E,Prestación de Servicios Públicos,33436.31601825
2014,18,Energía,F,Promoción y fomento,23.38820074
2014,18,Energía,G,Regulación y supervisión,648.19213686
2014,18,Energía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,239.49293194
2014,18,Energía,O,Apoyo a la función pública y al mejoramiento de la gestión,39.81775784
2014,18,Energía,P,"Planeación, seguimiento y evaluación de políticas públicas",977.54257416
2014,18,Energía,R,Específicos,5969.4099462
2014,19,Aportaciones a Seguridad Social,J,Pensiones y jubilaciones,371174.33020437
2014,19,Aportaciones a Seguridad Social,R,Específicos,13313.310226290001
2014,19,Aportaciones a Seguridad Social,S,Sujetos a Reglas de Operación,9311.771018
2014,19,Aportaciones a Seguridad Social,T,Aportaciones a la seguridad social,86311.380283
2014,19,Aportaciones a Seguridad Social,U,Otros Subsidios,294.43857026999996
2014,20,Desarrollo Social,B,Provisión de Bienes Públicos,2783.160387
2014,20,Desarrollo Social,E,Prestación de Servicios Públicos,516.6265248
2014,20,Desarrollo Social,F,Promoción y fomento,42.2253939
2014,20,Desarrollo Social,K,Proyectos de Inversión,2.91870162
2014,20,Desarrollo Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2080.10245643
2014,20,Desarrollo Social,O,Apoyo a la función pública y al mejoramiento de la gestión,64.30121412
2014,20,Desarrollo Social,P,"Planeación, seguimiento y evaluación de políticas públicas",3108.13785935
2014,20,Desarrollo Social,R,Específicos,11.615057709999999
2014,20,Desarrollo Social,S,Sujetos a Reglas de Operación,95437.3962058
2014,20,Desarrollo Social,U,Otros Subsidios,2088.3946378699998
2014,21,Turismo,E,Prestación de Servicios Públicos,505.21810132999997
2014,21,Turismo,F,Promoción y fomento,4986.0701654800005
2014,21,Turismo,G,Regulación y supervisión,62.64699627
2014,21,Turismo,K,Proyectos de Inversión,1278.3352986700002
2014,21,Turismo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,241.13331909000001
2014,21,Turismo,O,Apoyo a la función pública y al mejoramiento de la gestión,52.30526145
2014,21,Turismo,P,"Planeación, seguimiento y evaluación de políticas públicas",317.16703864
2014,21,Turismo,R,Específicos,12.559839199999999
2014,21,Turismo,S,Sujetos a Reglas de Operación,1407.8579059
2014,22,Instituto Nacional Electoral,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1906.378511
2014,22,Instituto Nacional Electoral,O,Apoyo a la función pública y al mejoramiento de la gestión,119.337067
2014,22,Instituto Nacional Electoral,P,"Planeación, seguimiento y evaluación de políticas públicas",53.23452
2014,22,Instituto Nacional Electoral,R,Específicos,9924.253576
2014,23,Provisiones Salariales y Económicas,N,Desastres Naturales,12457.77186545
2014,23,Provisiones Salariales y Económicas,R,Específicos,54263.47727719
2014,23,Provisiones Salariales y Económicas,U,Otros Subsidios,59734.394867589996
2014,23,Provisiones Salariales y Económicas,Y,Aportaciones a fondos de estabilización,20340.584966
2014,24,Deuda Pública,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",290791.42667064
2014,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",E,Prestación de Servicios Públicos,32155.642104360002
2014,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",I,Gasto Federalizado,0
2014,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,180.58112846
2014,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",O,Apoyo a la función pública y al mejoramiento de la gestión,29.97167561
2014,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",S,Sujetos a Reglas de Operación,34.08184479
